channel,message_id,version,published,edited,currency_a,currency_b,buy,sell,comment
MIRVALUTY,1950,v1,2022-12-09 09:40:45,2022-12-09 09:40:45,USD,UAH,39.78,39.92,
MIRVALUTY,1950,v1,2022-12-09 09:40:45,2022-12-09 09:40:45,EUR,UAH,41.45,41.75,
MIRVALUTY,1950,v1,2022-12-09 09:40:45,2022-12-09 09:40:45,PLN,UAH,8.65,8.9,
MIRVALUTY,1950,v1,2022-12-09 09:40:45,2022-12-09 09:40:45,GBP,UAH,47.5,48.8,
MIRVALUTY,1950,v1,2022-12-09 09:40:45,2022-12-09 09:40:45,CHF,UAH,41.3,42.0,
MIRVALUTY,1951,v1,2022-12-09 13:52:53,2022-12-09 13:52:53,USD,UAH,39.83,39.95,
MIRVALUTY,1951,v1,2022-12-09 13:52:53,2022-12-09 13:52:53,EUR,UAH,41.55,41.8,
MIRVALUTY,1952,v1,2022-12-09 15:12:17,2022-12-09 15:12:17,USD,UAH,39.8,39.9,
MIRVALUTY,1952,v1,2022-12-09 15:12:17,2022-12-09 15:12:17,EUR,UAH,41.6,41.8,
MIRVALUTY,1953,v1,2022-12-12 09:57:57,2022-12-12 09:57:57,USD,UAH,39.9,40.0,
MIRVALUTY,1953,v1,2022-12-12 09:57:57,2022-12-12 09:57:57,EUR,UAH,41.5,41.73,
MIRVALUTY,1953,v1,2022-12-12 09:57:57,2022-12-12 09:57:57,GBP,UAH,47.7,48.8,
MIRVALUTY,1954,v1,2022-12-12 10:39:28,2022-12-12 10:39:28,USD,UAH,39.85,39.97,
MIRVALUTY,1954,v1,2022-12-12 10:39:28,2022-12-12 10:39:28,EUR,UAH,41.4,41.7,
MIRVALUTY,1955,v1,2022-12-12 12:05:44,2022-12-12 12:05:44,USD,UAH,39.9,39.4,
MIRVALUTY,1955,v1,2022-12-12 12:05:44,2022-12-12 12:05:44,EUR,UAH,41.55,41.8,
MIRVALUTY,1955,v1,2022-12-12 12:05:44,2022-12-12 12:05:44,PLN,UAH,8.65,8.95,
MIRVALUTY,1956,v1,2022-12-12 13:11:24,2022-12-12 13:12:30,USD,UAH,39.9,40.05,
MIRVALUTY,1956,v1,2022-12-12 13:11:24,2022-12-12 13:12:30,EUR,UAH,41.65,41.85,
MIRVALUTY,1957,v1,2022-12-12 15:03:07,2022-12-12 15:03:07,USD,UAH,40.0,40.15,
MIRVALUTY,1957,v1,2022-12-12 15:03:07,2022-12-12 15:03:07,EUR,UAH,41.7,42.0,
MIRVALUTY,1958,v1,2022-12-13 09:49:46,2022-12-13 09:49:46,USD,UAH,39.95,40.08,
MIRVALUTY,1958,v1,2022-12-13 09:49:46,2022-12-13 09:49:46,PLN,UAH,8.75,9.0,
MIRVALUTY,1958,v1,2022-12-13 09:49:46,2022-12-13 09:49:46,GBP,UAH,48.0,48.7,
MIRVALUTY,1959,v1,2022-12-14 09:03:51,2022-12-14 09:03:51,USD,UAH,40.0,40.1,
MIRVALUTY,1959,v1,2022-12-14 09:03:51,2022-12-14 09:03:51,EUR,UAH,41.9,42.3,
MIRVALUTY,1960,v1,2022-12-14 11:41:29,2022-12-14 11:41:29,USD,UAH,39.95,40.05,
MIRVALUTY,1960,v1,2022-12-14 11:41:29,2022-12-14 11:41:29,EUR,UAH,41.9,42.2,
MIRVALUTY,1961,v1,2022-12-14 14:27:59,2022-12-14 14:27:59,USD,UAH,39.9,40.05,
MIRVALUTY,1962,v1,2022-12-15 09:53:25,2022-12-15 09:53:25,USD,UAH,39.85,39.98,
MIRVALUTY,1962,v1,2022-12-15 09:53:25,2022-12-15 09:53:25,PLN,UAH,8.85,9.1,
